Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;Q11;Q12;Q13;Q14;total;q1;q2;q3;q4;q5;q6;q7;q8;q9;q10;q11;q12;q13;q14;freq;total_bin
4;3;4;1;2;4;1;2;4;1;4;4;3;3;40;1;0;1;0;0;1;0;0;1;0;1;1;0;0;9;6
1;3;5;2;1;1;3;2;4;3;1;3;1;1;31;0;0;1;0;0;0;0;0;1;0;0;0;0;0;10;2
1;2;2;1;3;2;1;1;3;1;3;1;3;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;3;1;1;1;4;1;3;3;2;3;2;1;2;30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;1
2;4;1;2;1;3;1;3;3;4;3;4;3;2;36;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;3
4;2;1;1;1;5;1;4;4;2;4;2;2;2;35;1;0;0;0;0;1;0;1;1;0;1;0;0;0;6;5
3;3;4;3;2;2;2;3;2;2;3;4;3;3;39;0;0;1;0;0;0;0;0;0;0;0;1;0;0;46;2
2;3;1;1;1;3;1;2;4;3;3;2;3;3;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;46;1
2;2;1;3;1;3;3;3;1;3;1;3;3;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;5;1;3;1;3;1;5;3;3;3;5;4;3;44;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;5
3;4;1;1;1;2;2;4;4;3;3;4;3;3;38;0;1;0;0;0;0;0;1;1;0;0;1;0;0;2;4
2;3;1;1;1;1;2;4;4;4;4;6;4;4;41;0;0;0;0;0;0;0;1;1;1;1;1;1;1;3;7
4;5;3;1;1;5;4;5;5;7;6;5;5;3;59;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;10
3;4;5;3;3;4;5;3;3;2;5;3;1;1;45;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;5
2;3;1;1;3;2;3;6;5;6;5;6;6;2;51;0;0;0;0;0;0;0;1;1;1;1;1;1;0;26;6
6;1;5;1;3;6;1;1;3;2;3;2;2;3;39;1;0;1;0;0;1;0;0;0;0;0;0;0;0;66;3
1;1;1;1;2;1;1;1;1;1;1;2;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;3;1;1;1;1;4;1;1;3;5;1;1;25;0;0;0;0;0;0;0;1;0;0;0;1;0;0;29;2
3;1;1;3;3;2;3;3;4;3;5;4;4;2;41;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;4
1;3;1;1;1;1;1;1;1;1;1;5;3;1;22;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
1;1;1;1;1;2;1;2;1;1;1;3;3;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;4;1;1;1;1;1;2;1;2;1;1;1;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;102;1
3;4;4;1;1;2;1;2;2;1;1;3;1;2;28;0;1;1;0;0;0;0;0;0;0;0;0;0;0;8;2
1;1;1;1;1;1;1;2;3;2;3;2;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;4;4;2;1;4;1;2;3;3;3;4;2;3;39;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;4
2;3;2;1;1;2;2;5;4;4;4;3;4;2;39;0;0;0;0;0;0;0;1;1;1;1;0;1;0;11;5
3;4;5;2;3;3;1;6;4;4;3;5;4;4;51;0;1;1;0;0;0;0;1;1;1;0;1;1;1;1;8
2;3;2;1;2;3;1;4;3;4;3;3;4;2;37;0;0;0;0;0;0;0;1;0;1;0;0;1;0;6;3
4;4;4;2;3;4;3;4;5;4;4;5;4;3;53;1;1;1;0;0;1;0;1;1;1;1;1;1;0;6;10
4;4;4;1;4;5;4;5;5;5;5;2;4;3;55;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;11
2;2;3;2;2;2;2;2;3;2;3;2;2;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;3;4;3;3;4;2;1;1;1;1;2;1;2;31;0;0;1;0;0;1;0;0;0;0;0;0;0;0;35;2
5;5;5;4;4;4;3;5;6;6;6;5;3;4;65;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;12
1;1;1;1;1;3;1;2;3;1;3;3;1;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;2;1;1;1;1;1;5;5;4;5;3;5;4;42;1;0;0;0;0;0;0;1;1;1;1;0;1;1;1;7
3;3;3;4;1;4;4;1;3;3;4;3;2;3;41;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;4
3;2;3;2;1;3;2;2;1;1;1;3;2;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;4;3;2;2;5;3;5;4;1;6;3;1;4;47;1;1;0;0;0;1;0;1;1;0;1;0;0;1;1;7
3;3;2;2;2;2;2;2;2;2;2;3;2;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;1;2;4;4;2;2;3;1;3;2;1;1;30;0;0;0;0;1;1;0;0;0;0;0;0;0;0;9;2
3;4;3;3;3;4;2;5;2;3;2;5;3;2;44;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;4
1;2;3;1;1;2;1;2;4;2;3;3;3;1;29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;46;1
2;1;2;2;3;3;2;1;2;1;3;3;1;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;1;1;1;1;1;1;2;2;1;2;3;1;2;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1
3;2;4;1;1;4;1;4;1;3;3;2;3;2;34;0;0;1;0;0;1;0;1;0;0;0;0;0;0;4;3
6;5;4;5;5;1;1;1;1;1;1;6;1;7;45;1;1;1;1;1;0;0;0;0;0;0;1;0;1;2;7
3;4;2;2;2;4;1;3;3;3;3;4;4;3;41;0;1;0;0;0;1;0;0;0;0;0;1;1;0;2;4
2;6;4;1;1;5;3;3;5;4;5;2;2;4;47;0;1;1;0;0;1;0;0;1;1;1;0;0;1;1;7
6;1;5;1;3;3;1;1;4;2;4;3;2;1;37;1;0;1;0;0;0;0;0;1;0;1;0;0;0;6;4
4;2;4;3;4;4;3;1;3;1;3;4;1;3;40;1;0;1;0;1;1;0;0;0;0;0;1;0;0;24;5
4;2;1;2;1;5;3;3;3;1;1;5;1;1;33;1;0;0;0;0;1;0;0;0;0;0;1;0;0;18;3
1;1;1;1;1;3;1;1;1;1;3;1;1;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;3;4;1;2;3;1;3;4;1;3;4;2;3;38;1;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4
6;4;5;3;5;5;3;3;2;3;3;5;1;4;52;1;1;1;0;1;1;0;0;0;0;0;1;0;1;6;7
3;1;1;1;1;4;3;2;3;1;1;3;1;1;26;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;1
3;2;2;2;1;3;1;2;4;1;4;2;3;3;33;0;0;0;0;0;0;0;0;1;0;1;0;0;0;49;2
3;4;3;1;1;6;3;4;4;3;4;7;4;3;50;0;1;0;0;0;1;0;1;1;0;1;1;1;0;2;7
2;3;2;2;2;2;2;4;4;3;4;3;3;2;38;0;0;0;0;0;0;0;1;1;0;1;0;0;0;23;3
1;1;3;1;1;1;3;1;1;1;5;4;1;1;25;0;0;0;0;0;0;0;0;0;0;1;1;0;0;27;2
1;2;3;1;1;1;1;2;3;1;2;2;1;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
5;4;1;1;5;1;1;5;6;3;6;5;6;2;51;1;1;0;0;1;0;0;1;1;0;1;1;1;0;1;8
5;5;5;3;4;2;3;2;2;1;2;4;1;4;43;1;1;1;0;1;0;0;0;0;0;0;1;0;1;2;6
1;2;4;3;3;3;3;3;4;1;3;6;2;2;40;0;0;1;0;0;0;0;0;1;0;0;1;0;0;10;3
5;3;4;3;3;2;1;3;3;1;3;3;2;3;39;1;0;1;0;0;0;0;0;0;0;0;0;0;0;54;2
4;2;4;1;1;5;3;4;5;3;5;5;3;3;48;1;0;1;0;0;1;0;1;1;0;1;1;0;0;8;7
1;2;1;2;1;1;2;1;2;1;2;1;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;4;1;1;1;2;1;3;4;3;3;4;4;2;35;0;1;0;0;0;0;0;0;1;0;0;1;1;0;2;4
4;2;2;2;3;2;2;3;4;2;3;3;1;3;36;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2
3;3;2;1;1;3;1;5;3;3;3;3;2;3;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1
1;2;1;1;1;2;1;2;2;2;2;5;2;1;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
3;1;1;1;1;3;1;3;4;1;4;1;2;1;27;0;0;0;0;0;0;0;0;1;0;1;0;0;0;49;2
4;1;1;1;2;3;1;5;4;4;4;4;4;3;41;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;7
4;3;4;3;2;4;2;3;3;2;3;4;2;2;41;1;0;1;0;0;1;0;0;0;0;0;1;0;0;19;4
3;3;1;3;1;3;1;3;3;1;3;4;1;2;32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
4;4;3;1;3;5;1;1;4;1;3;5;1;1;37;1;1;0;0;0;1;0;0;1;0;0;1;0;0;2;5
3;1;4;1;1;2;1;2;1;1;1;4;3;1;26;0;0;1;0;0;0;0;0;0;0;0;1;0;0;46;2
5;4;5;1;2;3;2;5;4;2;5;3;4;3;48;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;7
4;4;4;3;1;3;2;2;2;2;2;6;3;4;42;1;1;1;0;0;0;0;0;0;0;0;1;0;1;3;5
1;3;1;3;2;2;1;1;1;1;1;5;1;1;24;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
3;3;4;3;3;1;1;1;1;1;1;4;1;1;28;0;0;1;0;0;0;0;0;0;0;0;1;0;0;46;2
4;3;1;1;1;3;1;5;3;1;5;4;3;1;36;1;0;0;0;0;0;0;1;0;0;1;1;0;0;2;4
4;1;4;2;1;5;3;1;3;1;6;3;1;2;37;1;0;1;0;0;1;0;0;0;0;1;0;0;0;9;4
3;1;1;1;1;3;1;2;3;1;1;4;1;1;24;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
5;1;5;1;1;6;7;4;4;4;4;1;3;4;50;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;9
5;4;5;2;3;2;1;4;3;4;3;5;5;3;49;1;1;1;0;0;0;0;1;0;1;0;1;1;0;1;7
2;3;3;1;1;3;3;3;2;3;2;4;3;1;34;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
2;2;1;1;3;3;2;4;4;4;4;2;3;3;38;0;0;0;0;0;0;0;1;1;1;1;0;0;0;5;4
3;3;3;2;2;3;1;4;2;1;3;2;3;3;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1
4;1;6;3;2;3;3;3;4;3;4;3;3;3;45;1;0;1;0;0;0;0;0;1;0;1;0;0;0;6;4
6;4;6;1;2;5;1;5;4;3;2;4;5;4;52;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;9
6;1;5;1;3;3;1;5;4;3;3;1;3;3;42;1;0;1;0;0;0;0;1;1;0;0;0;0;0;2;4
3;3;3;4;2;3;4;3;2;2;5;2;2;3;41;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;3
4;3;5;1;1;5;3;5;4;5;3;5;6;3;53;1;0;1;0;0;1;0;1;1;1;0;1;1;0;4;8
4;2;4;1;3;3;1;4;4;3;3;3;3;3;41;1;0;1;0;0;0;0;1;1;0;0;0;0;0;2;4
5;3;2;1;3;5;1;3;4;3;4;6;3;4;47;1;0;0;0;0;1;0;0;1;0;1;1;0;1;1;6
2;2;2;1;1;4;3;3;4;4;4;4;3;2;39;0;0;0;0;0;1;0;0;1;1;1;1;0;0;2;5
1;1;3;1;1;1;1;3;1;1;2;1;2;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;3;3;1;3;3;2;3;2;2;2;4;2;2;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
4;2;5;1;3;3;1;3;2;3;2;3;2;1;35;1;0;1;0;0;0;0;0;0;0;0;0;0;0;54;2
3;2;1;1;3;1;1;1;1;1;2;2;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;1;1;1;3;2;1;3;3;2;3;1;1;1;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1
4;3;4;1;4;4;2;4;3;1;3;3;1;3;40;1;0;1;0;1;1;0;1;0;0;0;0;0;0;4;5
4;3;1;4;2;3;1;1;3;1;2;2;1;3;31;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;2
4;3;4;2;1;4;1;3;3;3;3;2;3;3;39;1;0;1;0;0;1;0;0;0;0;0;0;0;0;66;3
2;2;4;2;2;3;2;3;3;3;3;4;4;3;40;0;0;1;0;0;0;0;0;0;0;0;1;1;0;4;3
3;1;2;1;1;3;1;1;1;1;2;5;3;1;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
4;2;1;1;3;2;1;3;2;3;3;4;1;3;33;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10;2
4;1;6;1;1;3;1;2;5;2;5;4;3;1;39;1;0;1;0;0;0;0;0;1;0;1;1;0;0;4;5
3;1;4;1;1;3;1;1;3;1;3;5;2;2;31;0;0;1;0;0;0;0;0;0;0;0;1;0;0;46;2
4;4;5;1;1;4;2;4;3;3;4;3;4;3;45;1;1;1;0;0;1;0;1;0;0;1;0;1;0;2;7
1;1;1;2;3;2;2;1;2;3;3;2;3;3;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;1;1;3;1;2;6;2;3;2;6;3;1;33;0;0;0;0;0;0;0;1;0;0;0;1;0;0;29;2
4;2;2;5;1;5;2;5;4;3;5;2;3;2;45;1;0;0;1;0;1;0;1;1;0;1;0;0;0;1;6
3;2;2;1;1;1;1;5;5;2;5;4;3;3;38;0;0;0;0;0;0;0;1;1;0;1;1;0;0;11;4
1;1;2;1;1;5;1;2;4;1;3;5;1;3;31;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;3
3;1;1;1;4;3;1;2;3;1;2;3;2;1;28;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;1
1;3;1;2;1;2;1;1;3;1;3;1;1;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;4;1;5;5;4;4;1;1;4;1;5;1;3;43;1;1;0;1;1;1;1;0;0;1;0;1;0;0;1;8
1;4;1;1;1;2;3;4;3;3;3;4;4;2;36;0;1;0;0;0;0;0;1;0;0;0;1;1;0;7;4
3;3;4;1;3;3;2;2;1;2;1;3;4;1;33;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;2
4;5;3;1;3;5;2;3;3;4;2;5;3;3;46;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;5
4;1;4;1;3;3;1;2;2;1;1;3;3;3;32;1;0;1;0;0;0;0;0;0;0;0;0;0;0;54;2
4;3;4;3;3;4;3;4;4;3;4;5;1;3;48;1;0;1;0;0;1;0;1;1;0;1;1;0;0;8;7
4;3;4;1;3;3;3;4;4;1;5;1;4;1;41;1;0;1;0;0;0;0;1;1;0;1;0;1;0;5;6
4;3;5;1;3;3;1;3;4;1;3;5;1;1;38;1;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4
3;2;3;1;1;3;1;3;3;1;2;5;3;3;34;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
2;1;2;1;1;2;1;2;2;2;2;2;2;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;2;1;1;3;2;2;3;2;2;6;4;2;34;0;0;0;0;0;0;0;0;0;0;0;1;1;0;14;2
1;3;1;1;1;3;1;3;4;2;2;4;3;1;30;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21;2
2;2;3;1;1;3;1;3;3;2;3;3;2;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;3;1;1;3;1;2;2;1;3;4;1;2;28;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
6;5;1;4;6;4;4;5;1;1;1;3;1;5;47;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;8
2;3;1;2;2;1;1;5;4;4;3;2;3;3;36;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;3
4;1;4;1;2;6;3;2;4;4;5;1;4;1;42;1;0;1;0;0;1;0;0;1;1;1;0;1;0;2;7
1;2;1;1;1;3;1;5;5;4;5;3;5;2;39;0;0;0;0;0;0;0;1;1;1;1;0;1;0;11;5
3;2;2;1;1;1;1;1;1;2;1;3;1;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;2;4;1;5;1;1;2;2;1;2;3;1;2;31;1;0;1;0;1;0;0;0;0;0;0;0;0;0;23;3
4;3;1;4;5;5;4;1;1;1;1;3;1;4;38;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;6
3;1;1;1;1;2;1;1;3;1;4;4;1;1;25;0;0;0;0;0;0;0;0;0;0;1;1;0;0;27;2
2;2;4;1;1;3;1;3;3;2;5;1;4;2;34;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;3
4;2;4;1;2;3;1;1;2;1;1;5;1;1;29;1;0;1;0;0;0;0;0;0;0;0;1;0;0;19;3
3;2;2;3;2;5;3;1;2;1;3;3;1;2;33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;1
1;3;1;1;1;1;1;6;4;6;4;4;5;1;39;0;0;0;0;0;0;0;1;1;1;1;1;1;0;26;6
4;3;4;2;1;4;7;3;4;1;5;5;1;4;48;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;8
2;2;4;1;1;2;1;1;3;2;1;6;1;1;28;0;0;1;0;0;0;0;0;0;0;0;1;0;0;46;2
1;3;3;2;2;2;1;3;3;2;3;2;3;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;3;5;3;1;3;3;3;2;2;2;4;2;2;38;0;0;1;0;0;0;0;0;0;0;0;1;0;0;46;2
3;6;4;2;3;3;3;4;5;2;5;6;3;1;50;0;1;1;0;0;0;0;1;1;0;1;1;0;0;4;6
5;3;5;3;1;5;2;5;4;4;3;5;4;3;52;1;0;1;0;0;1;0;1;1;1;0;1;1;0;4;8
3;3;1;3;2;3;2;2;4;3;3;4;3;2;38;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21;2
5;3;2;3;1;4;3;4;5;3;4;5;4;3;49;1;0;0;0;0;1;0;1;1;0;1;1;1;0;2;7
1;2;1;3;1;1;3;1;1;2;1;1;1;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;3;2;1;3;1;3;3;3;2;5;5;1;34;0;0;0;0;0;0;0;0;0;0;0;1;1;0;14;2
4;2;1;3;1;2;1;1;2;1;4;2;1;1;26;1;0;0;0;0;0;0;0;0;0;1;0;0;0;4;2
5;4;5;1;1;5;1;3;4;3;6;3;4;4;49;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;8
2;3;1;1;1;1;1;5;2;3;3;3;3;1;30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1
4;2;4;1;2;4;2;2;3;3;3;2;2;3;37;1;0;1;0;0;1;0;0;0;0;0;0;0;0;66;3
5;3;5;2;1;4;1;2;4;2;3;3;1;2;38;1;0;1;0;0;1;0;0;1;0;0;0;0;0;10;4
4;4;5;2;4;5;2;1;4;1;6;5;3;2;48;1;1;1;0;1;1;0;0;1;0;1;1;0;0;1;8
3;3;1;1;1;4;2;4;5;4;4;5;5;2;44;0;0;0;0;0;1;0;1;1;1;1;1;1;0;8;7
6;6;5;5;5;5;4;4;5;3;4;6;6;6;70;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;13
4;2;3;1;4;1;1;1;2;1;1;1;1;1;24;1;0;0;0;1;0;0;0;0;0;0;0;0;0;25;2
4;1;3;1;1;3;1;3;1;1;1;3;1;3;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1
1;1;1;1;1;1;1;6;4;4;4;5;5;2;37;0;0;0;0;0;0;0;1;1;1;1;1;1;0;26;6
2;4;2;2;2;2;2;4;5;3;4;2;3;3;40;0;1;0;0;0;0;0;1;1;0;1;0;0;0;4;4
2;4;2;2;2;2;4;4;6;4;5;5;4;4;50;0;1;0;0;0;0;1;1;1;1;1;1;1;1;2;9
1;3;1;3;2;4;1;3;4;1;3;4;1;1;32;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;3
2;3;2;1;1;2;2;4;4;3;4;2;4;3;37;0;0;0;0;0;0;0;1;1;0;1;0;1;0;8;4
4;4;2;1;4;3;3;5;4;4;3;3;5;3;48;1;1;0;0;1;0;0;1;1;1;0;0;1;0;1;7
2;3;1;2;1;1;1;2;1;1;1;3;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;4;3;1;1;4;1;5;5;5;6;5;5;3;52;1;1;0;0;0;1;0;1;1;1;1;1;1;0;5;9
4;2;4;1;2;5;1;3;4;1;4;2;2;2;37;1;0;1;0;0;1;0;0;1;0;1;0;0;0;6;5
1;5;5;1;1;2;1;4;5;4;4;6;4;3;46;0;1;1;0;0;0;0;1;1;1;1;1;1;0;3;8
1;1;1;1;1;1;1;4;3;3;3;2;3;1;26;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1
2;2;2;3;1;2;5;2;1;3;1;3;3;1;31;0;0;0;0;0;0;1;0;0;0;0;0;0;0;22;1
3;4;2;1;2;1;1;5;2;3;2;1;2;1;30;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2
1;2;1;1;1;1;1;3;3;2;4;1;3;2;26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;52;1
3;1;1;1;1;4;1;1;1;1;1;4;1;1;22;0;0;0;0;0;1;0;0;0;0;0;1;0;0;27;2
2;1;1;1;1;1;1;1;1;2;1;1;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;4;5;1;2;2;3;4;3;1;2;3;1;4;38;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;4
4;4;3;1;1;3;2;4;1;3;3;1;1;1;32;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;3
4;3;4;1;4;3;3;5;4;6;5;3;5;1;51;1;0;1;0;1;0;0;1;1;1;1;0;1;0;3;8
1;1;1;1;1;1;1;2;2;1;3;2;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;1;1;1;2;1;3;2;2;1;4;2;1;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
1;1;1;1;1;3;1;7;3;4;3;4;3;1;34;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;3
3;3;3;1;1;3;1;3;3;3;4;4;3;3;38;0;0;0;0;0;0;0;0;0;0;1;1;0;0;27;2
2;2;3;1;2;1;2;2;1;2;2;3;2;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;3;5;2;4;3;3;4;3;3;3;4;4;3;48;1;0;1;0;1;0;0;1;0;0;0;1;1;0;1;6
4;1;1;1;1;2;1;5;3;4;4;6;6;1;40;1;0;0;0;0;0;0;1;0;1;1;1;1;0;1;6
3;4;2;1;1;3;1;4;3;2;3;4;3;3;37;0;1;0;0;0;0;0;1;0;0;0;1;0;0;5;3
1;3;3;1;1;1;3;1;3;1;1;3;2;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;3;2;1;1;4;1;1;3;1;6;2;2;2;33;1;0;0;0;0;1;0;0;0;0;1;0;0;0;9;3
3;2;4;1;1;2;1;3;4;1;4;3;3;3;35;0;0;1;0;0;0;0;0;1;0;1;0;0;0;14;3
3;3;3;1;1;3;2;3;3;4;3;6;4;2;41;0;0;0;0;0;0;0;0;0;1;0;1;1;0;6;3
4;4;4;2;1;4;1;4;4;3;4;5;5;3;48;1;1;1;0;0;1;0;1;1;0;1;1;1;0;5;9
6;5;3;1;5;2;1;3;2;3;2;5;4;4;46;1;1;0;0;1;0;0;0;0;0;0;1;1;1;1;6
2;2;4;2;2;2;2;2;2;2;2;2;2;3;31;0;0;1;0;0;0;0;0;0;0;0;0;0;0;102;1
4;4;5;1;2;4;1;5;5;3;5;4;6;4;53;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;10
2;1;1;1;1;1;1;1;1;1;2;3;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;2;1;1;1;1;3;4;3;4;3;4;3;1;32;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;3
5;1;5;1;1;3;2;1;1;1;3;1;3;1;29;1;0;1;0;0;0;0;0;0;0;0;0;0;0;54;2
2;1;1;1;2;1;1;1;1;1;1;1;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;2;1;1;4;4;2;3;4;3;4;1;3;1;35;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;4
4;4;3;2;1;4;1;3;4;2;4;4;3;3;42;1;1;0;0;0;1;0;0;1;0;1;1;0;0;3;6
1;1;5;1;1;2;3;1;1;3;2;1;1;3;26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;102;1
5;5;3;1;2;5;3;6;6;6;6;5;6;1;60;1;1;0;0;0;1;0;1;1;1;1;1;1;0;5;9
3;4;2;4;2;3;3;5;4;3;4;4;3;1;45;0;1;0;1;0;0;0;1;1;0;1;1;0;0;1;6
5;5;3;4;2;6;5;1;6;5;5;6;5;5;63;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;11
2;2;2;2;2;2;2;2;3;2;3;2;2;2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;3;2;2;2;2;1;3;2;1;3;3;1;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;4;1;1;1;1;2;5;5;3;4;4;4;1;40;1;1;0;0;0;0;0;1;1;0;1;1;1;0;1;7
3;5;3;2;4;3;1;3;3;3;3;3;1;4;41;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;3
5;3;4;2;5;5;1;1;3;2;3;5;2;4;45;1;0;1;0;1;1;0;0;0;0;0;1;0;1;4;6
2;4;2;2;2;2;1;2;4;2;5;6;2;3;39;0;1;0;0;0;0;0;0;1;0;1;1;0;0;3;4
4;3;1;3;1;3;2;2;3;4;5;3;3;3;40;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2;3
2;2;2;2;2;2;2;2;3;2;2;3;3;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;4;1;3;1;1;1;1;1;1;4;1;2;23;0;0;1;0;0;0;0;0;0;0;0;1;0;0;46;2
3;2;2;3;3;2;3;3;3;2;3;2;3;3;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;3;1;1;1;4;2;5;4;6;4;2;4;2;42;0;0;0;0;0;1;0;1;1;1;1;0;1;0;5;6
3;4;1;4;1;3;2;4;5;3;5;4;3;4;46;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;7
2;4;2;3;1;3;1;3;4;3;4;4;4;3;41;0;1;0;0;0;0;0;0;1;0;1;1;1;0;4;5
1;3;2;2;3;1;2;1;3;1;1;3;1;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;1;1;1;1;5;1;4;4;3;5;1;3;1;33;0;0;0;0;0;1;0;1;1;0;1;0;0;0;5;4
5;4;1;1;1;5;3;2;3;1;3;3;1;3;36;1;1;0;0;0;1;0;0;0;0;0;0;0;0;7;3
